Date,amihud_illiq,intraday_position,median_reversion,min_ret_reversal,momentum_126d,momentum_63d,price_volume_corr,reversal_5d,short_reversal_1d,stoch_reversal,ts_rank_close,vwap_reversion,weekly_range_reversal,earnings_yield,book_to_market,roe_ttm,gross_profitability,asset_growth_penalty,eps_momentum
2018-07-29 20:00:00-04:00,0.010322038588666283,-0.0004851240403632544,0.01768592641425268,,,,,0.018923624127933504,0.014271359180528303,0.007003416279998205,0.017167641005540885,0.017712938272650636,0.014069176959575389,,,,,,
2018-07-30 20:00:00-04:00,0.0029971252260579725,0.011982371884579263,0.022724508921577357,,,,,0.021940424497927158,0.029532112936846176,0.0163068511889027,0.02520231626105488,0.02303169320336928,0.0243430019329249,,,,,,
2018-07-31 20:00:00-04:00,8.935221514686648e-05,0.008817143050217437,0.013558143874225976,,,,,0.01582448340031402,0.011853926340393225,0.015229672881242013,0.016510237929780864,0.014841402523805468,0.008259517185375877,,,,,,
2018-08-01 20:00:00-04:00,0.0017899530726236453,0.006553777757998677,0.011889637817986475,,,,,0.010554690163778838,0.0038425851615763017,0.010814145134626746,0.010280069867522742,0.012409714136995011,0.006891406856655962,,,,,,
2018-08-02 20:00:00-04:00,0.0032264025345773435,0.008535865991293464,0.012784975896569436,,,,,0.013469913151486015,-0.008422997752400114,0.011701668492237529,0.014572751523256726,0.013643632008656044,0.0028748447752491267,,,,,,
2018-08-05 20:00:00-04:00,0.00033412870915548905,-0.00013701168406380325,-0.0003534997780712725,,,,,-0.007392262417382171,-0.011562979824636648,-0.0030552471377076496,-0.005027870785090106,-0.00026090361727286633,-0.014158115996090823,,,,,,
2018-08-06 20:00:00-04:00,0.005796689205278294,-0.007115536792697486,-0.003906826892769312,,,,,-0.014135249355015221,0.0019626160400024097,-0.006074770046578263,-0.003702489731020912,-0.00541915461118405,-0.0095770730313209,,,,,,
2018-08-07 20:00:00-04:00,0.011248923846874571,-0.004075766719148367,-0.00618286934670793,,,,,-0.00906522032143646,0.011765245124088046,-0.014439978282592178,-0.008107101316192205,-0.006435033440627454,0.0027816173277913307,,,,,,
2018-08-08 20:00:00-04:00,0.007811776193861659,-0.004302788869141084,-0.011898767544708767,,,,,-0.0021769940847919497,0.0007445085692198566,-0.01105428169684829,-0.015613608307818395,-0.011794505565282764,-0.005253656657584504,,,,,,
2018-08-09 20:00:00-04:00,0.011649165982105877,0.00456479511277565,-0.006973862689213977,,,,,0.0057189957921507245,-0.004830961727547934,-0.010861699619240179,-0.008526765494964136,-0.006673545328671616,0.0014242116565046196,,,,,,
2018-08-12 20:00:00-04:00,0.012168623400245078,-0.007413880643647482,-0.010519550766438238,,,,,-0.002659029764253855,-0.012099046097965452,-0.009159604315551892,-0.010557825015590536,-0.008460824202204594,-0.009205062614733528,,,,,,
2018-08-13 20:00:00-04:00,0.007345969071136178,-0.0007136508599031328,-0.0010401525018508863,,,,,0.0007645104704828917,2.0592790989561877e-06,-0.0012997479057954616,-0.00032741440289510426,-0.0003997285802874624,0.0006415312832318016,,,,,,
2018-08-14 20:00:00-04:00,0.007417311659326284,0.009972662497867695,0.007528520893736221,,,,,0.010821967979510471,0.014955556346111582,0.004659570595000211,0.015907219756071667,0.009117613511283821,0.014138367282132639,,,,,,
2018-08-15 20:00:00-04:00,0.007060502045884159,0.011018643979852007,0.002435941862690305,,,,,0.006885886297888809,0.011241894344483964,-0.00032798581203922,0.00922002795730165,0.0013428439611100594,0.019597643744603876,,,,,,
2018-08-16 20:00:00-04:00,0.00010607133298188437,0.025493533986631234,0.010175459693398814,,,,,0.026702800890454306,0.033491765242780865,0.01590751919404963,0.019352340899272052,0.014382740896297708,0.027935986609260686,,,,,,
2018-08-19 20:00:00-04:00,-0.0016471591144074267,0.016282555231407148,0.021173176593113636,,,,,0.02782269489816725,0.010732306436847987,0.02383514678296361,0.022651688399377336,0.02013418295660663,0.018566845572586865,,,,,,
2018-08-20 20:00:00-04:00,-0.0015739110914438307,0.010326756301504113,0.005254662762228218,,,,,0.01641495647057122,-0.005792870509120872,0.00804234351113718,0.011236402066128864,0.004348914580997591,0.0012491048350487463,,,,,,
2018-08-21 20:00:00-04:00,-0.0014748756521688368,-0.004426058727539718,-0.0010037050829545084,,,,,-0.007876088100504053,-0.01529348661635467,-0.0015737410718847083,-0.004205070941759559,-0.006423228053875678,-0.016094021237723553,,,,,,
2018-08-22 20:00:00-04:00,-0.0013733154496966236,-0.009026195771710424,0.002240745278340235,,,,,-0.012594937741306527,-0.01540241773634108,-0.00362898379043774,-0.008790535216446198,-0.001972467409879648,-0.014470811649685987,,,,,,
2018-08-23 20:00:00-04:00,0.0015826135558854766,-0.006978878089489128,-0.008172875257191056,,,,,-0.012463052467297637,-0.01625939603380478,-0.010269563146621466,-0.012771829278288488,-0.013094324197248057,-0.010070318515529291,,,,,,
2018-08-26 20:00:00-04:00,0.00400761374580447,-0.015277857695645547,-0.02721549763114956,,,,,-0.01202642214659215,-0.01860887996359366,-0.028246499103924485,-0.022525940124123275,-0.030063342328649274,-0.0072128741472941085,,,,,,
2018-08-27 20:00:00-04:00,0.005553522170991,-0.007655534469154286,-0.017876435796739185,,,,,0.0050353415352204405,0.010312619185352307,-0.005112620049763563,-0.004603916240085697,-0.006997666771764109,0.002563896999651552,,,,,,
2018-08-28 20:00:00-04:00,0.006238845910739055,-0.011289766913610357,-0.02083546770362335,,,,,0.011468634846303952,0.0159784013945784,-0.0010031005643419237,-0.005383901476619145,-0.003193012891892318,0.007092859054148014,,,,,,
2018-08-29 20:00:00-04:00,0.0035540227456689237,-0.003252409851722776,-0.01967341006765858,,,,,0.008141690254343907,-0.0028361960656365336,0.0007045992091784855,-0.005542303752504409,-0.009533134207384572,-0.0038472232999605315,,,,,,
2018-08-30 20:00:00-04:00,0.0042370151023867755,-0.001202554590115497,-0.017745259134148456,,,,,-0.0043385987457226815,-0.008511499955657432,-0.0016660968415087214,-0.0082004738002407,-0.008946403180499215,-0.010758145000017517,,,,,,
2018-09-03 20:00:00-04:00,0.002988589111414202,-0.007475187506315439,-0.011581584969330922,,,,,-0.006241570323937795,-0.00721239833216872,-0.006990467843732678,-0.007638809551659782,-0.004984337461279976,-0.005934032837948479,,,,,,
2018-09-04 20:00:00-04:00,0.001564523410565153,-0.01144559022135521,-0.013358809555647687,,,,,-0.008474494659026598,0.0004323708827665652,-0.007025730520694027,-0.005658455293955405,-0.009363896767564156,-0.003163308117898551,,,,,,
2018-09-05 20:00:00-04:00,-0.0018971062491031625,-0.00015584127069257978,-0.0029249646635852557,,,,,0.0059044936308724465,0.004429376161632914,-0.0004519835991395136,0.001072971201229238,-0.0026474248802191916,0.001689778183334656,,,,,,
2018-09-06 20:00:00-04:00,0.0007878754979499802,0.004643116139238488,0.0025062963206151957,,,,,0.010045076821887227,0.006438614909434967,0.005023255362424404,0.0029670203601547106,0.0006306371734752687,0.004913249186268953,,,,,,
2018-09-09 20:00:00-04:00,-0.0023424234612280537,-0.005297415112207379,0.007639850106097808,,,,,-0.0007615324956346146,-0.0035437097652455405,0.0003169065650467139,0.0020130777887753795,0.004551458135379989,-0.0047371274469684855,,,,,,
2018-09-10 20:00:00-04:00,-0.005603404454051588,-0.004871117793607459,0.010219206700371268,,,,,0.0006554360203281972,0.00900282893480495,0.0056671814764988815,0.00927003226679433,0.009176164283850664,0.0015157958409520384,,,,,,
2018-09-11 20:00:00-04:00,-0.010259745914890287,0.004134075781754769,0.021938454425252624,,,,,0.013521941587533372,0.013025027365430899,0.015543038065662273,0.009757148205016723,0.016384809041004807,0.0038218319681764153,,,,,,
2018-09-12 20:00:00-04:00,-0.010111737176970843,0.004411177238741687,0.023531118097588365,,,,,0.00539949825171635,0.0022770976364795917,0.018191545665024747,0.013563148222168822,0.015466684210800524,0.00786141783853962,,,,,,
2018-09-13 20:00:00-04:00,-0.01063584358621818,0.009494849129392394,0.021047767554726912,,,,,0.0065522700243211135,-0.00629102982952557,0.00874595037948674,0.007166119156214687,0.01492215148701463,-0.0003545220764754383,,,,,,
2018-09-16 20:00:00-04:00,-0.014804087506213136,0.01053284546875113,0.010634934891607564,,,,,0.0006350397794560488,-0.002759245897669271,0.013938625699978884,0.008809327193772755,0.011650288114064473,0.006592568188907444,,,,,,
2018-09-17 20:00:00-04:00,-0.011689897733022515,0.02026628081630072,0.004827394377088561,,,,,-0.0012910146571233642,-0.003510685456314967,0.010118393166332047,0.0077228106020912355,0.0074538145440665865,0.0010509227321461507,,,,,,
2018-09-18 20:00:00-04:00,-0.009923586634654695,0.012606988264599167,-0.007930869490334513,,,,,0.008041919699851702,0.009328641316339517,0.007969483732854655,-0.0010662145485168147,0.0029506686516760326,0.003568649701660943,,,,,,
2018-09-19 20:00:00-04:00,-0.008911715453270935,0.01564712746345806,-0.010064747437528623,,,,,0.014202026458503244,0.006654605024129552,0.00347895529370066,-0.0005582503705687976,0.0010962809734979834,0.008394854046795158,,,,,,
2018-09-20 20:00:00-04:00,-0.0034763434234974383,0.013714296448911869,-0.004947680743965883,,,,,0.01709293405187329,0.02406999174653286,0.00991136304539824,0.004910865171293829,0.00812758881082757,0.00648120568896105,,,,,,
2018-09-23 20:00:00-04:00,-0.012450835072413251,-0.004328872190286,-0.013143266001228624,,,,,-0.0011888782375857774,-0.009104776445905976,-0.004637975134991586,-0.010066006680968853,-0.010345587463995611,-0.007421924720894476,,,,,,
2018-09-24 20:00:00-04:00,-0.013481607034416667,-0.00021654591148318521,-0.004999161617047231,,,,,0.0028249218630918716,-0.006137075186185953,-0.0029782501953551704,-0.00484364148333113,-0.005617540643999241,0.005611090036954686,,,,,,
2018-09-25 20:00:00-04:00,-0.0077635345551717565,0.0029991996054427334,-0.0020435412310329873,,,,,-0.003795635746907566,0.0006326020581223196,-0.002084123448562289,0.000915916510421745,-0.001136951799136512,0.002293230322049301,,,,,,
2018-09-26 20:00:00-04:00,-0.009210685585503045,0.019420326611385364,0.006074142453907859,,,,,0.017450662737836853,0.017566991296359795,0.011246937861973713,0.011398287192775502,0.0074753552581388145,0.01602400701721423,,,,,,
2018-09-27 20:00:00-04:00,-0.014459464013800938,0.027983798326216322,0.014183724073036946,,,,,0.02579517574629505,0.014971052121753321,0.008913139930079621,0.013482877154004216,0.011554056721547747,0.02069641451903367,,,,,,
2018-09-30 20:00:00-04:00,-0.0034385421311137233,0.006886193558338161,0.016134714235979404,,,,,0.015064615128937878,-0.010315814724695152,0.010982307882260883,0.0063799451220376314,0.012728766178456552,-0.007686604253307587,,,,,,
2018-10-01 20:00:00-04:00,-0.004352534427429021,-0.01850684031065031,0.0027977053939082022,,,,,-0.01650268422985377,-0.023692846904921034,0.0007284692358152343,-0.010183483028123975,-0.0053728451282424525,-0.023649004558098496,,,,,,
2018-10-02 20:00:00-04:00,0.00017179552547108567,-0.03240567901481703,0.02328902479722942,,,,,-0.02240123809770439,-0.0019037577614534479,0.009674138267649672,0.011899326113769502,0.007490472164858805,-0.0011027012046465404,,,,,,
2018-10-03 20:00:00-04:00,0.0015166293440288595,-0.029851448472020065,0.009778488714134816,,,,,-0.0230638546930308,-0.02084676844080166,0.0036530528506875243,0.0010487237342771336,-9.87946000451101e-06,-0.014801659009336346,,,,,,
2018-10-04 20:00:00-04:00,-0.005809588783787213,-0.004446374222641998,0.008171511782510174,,,,,-0.002227752760471463,-0.0025094346228477366,2.4655005103062233e-05,-0.0038411132119840347,-0.0028451275011273855,-0.011658569843741556,,,,,,
2018-10-07 20:00:00-04:00,0.0015491882171389249,-0.000993185821079462,0.0036584638528721694,,,-0.004727276653346053,,0.0002761787763550169,-0.007272923279796291,-0.0030320310531706043,-0.003145259300977199,-0.002602445830592548,-0.00460857059281574,,,,,,
2018-10-08 20:00:00-04:00,0.005549808174132757,0.0059083566454436985,0.01975809690733555,,,-0.006423086358073902,,0.01985400932431299,0.0024510253723589778,0.01065670599844256,0.009839735688831095,0.018781682108680652,0.001234367882450304,,,,,,
2018-10-09 20:00:00-04:00,-0.0005056853093768927,0.020900255158940114,0.02885849492845686,,,0.007839774272413261,,0.034868806020004035,0.03080133089073526,0.02128562691532564,0.013996961988741043,0.03178569602919057,0.012649884870588716,,,,,,
2018-10-10 20:00:00-04:00,0.0013587139160930253,-0.002214930542454965,-0.002775403773539213,,,0.00990362843178617,,-0.009390487023860465,-0.011514801547000415,-0.014882342268344693,-0.00796704879155909,-0.004571981308038582,-0.009725174305780985,,,,,,
2018-10-11 20:00:00-04:00,0.009899599319709176,-0.018637258265092875,-0.024105853793533173,,,-0.00021496255957814507,,-0.030834297499259113,-0.012664205221830909,-0.034686931712810475,-0.012718363359260448,-0.036209770693692606,0.012529177154426033,,,,,,
2018-10-14 20:00:00-04:00,0.0017274101135727451,-0.019755871370702238,-0.018622662916645927,,,0.010731982129234232,,-0.02635977033025424,-0.011490901710379921,-0.028419378015128734,-0.02535750926834609,-0.027750264045068362,-0.018121365371290474,,,,,,
2018-10-15 20:00:00-04:00,-0.0034928257025505782,-0.0037430036632320265,-0.01544696738779424,,,-0.00018168101609743192,,-0.014066940183916691,0.0046368278323355334,-0.033197772289178036,-0.021011108658180983,-0.0271387962923256,-0.003326720964821936,,,,,,
2018-10-16 20:00:00-04:00,0.005246871793897968,-0.011597080794139743,-0.026607073141933855,,,0.013046256299849478,,0.011399491681124654,-0.004416495081802849,-0.04477780656693057,-0.04838835646639207,-0.049501088277719166,-0.014351194003180148,,,,,,
2018-10-17 20:00:00-04:00,0.001385015219007392,-0.010075032475973529,-0.00993782769810633,,,-0.0024775140802040727,,-0.01168594971403606,-0.013681853831685468,-0.020158256013352,-0.02941219938473364,-0.02741110535925472,-0.026809829874806342,,,,,,
2018-10-18 20:00:00-04:00,0.01102229996454198,-0.026841777684706827,-0.005470632625650236,,,-0.0013443702314606398,,-0.021232202142800687,-0.018762657582939588,-0.009412317841250413,-0.018519474830419116,-0.020995474577354206,-0.023241241883731598,,,,,,
2018-10-21 20:00:00-04:00,0.012849894003277785,-0.027823566674440466,-0.02178383830772543,,,-0.001104947163797991,,-0.016837814835894103,-0.03296710002646443,-0.03347984005095237,-0.03463589640686894,-0.03723771089877854,-0.01770129999168593,,,,,,
2018-10-22 20:00:00-04:00,0.014599165551369768,-0.012723731956980783,-0.010388413178158902,,,-0.0025793881473302784,,-0.01984057959867562,-0.025326077296536114,-0.013386436901917449,-0.01775421196769862,-0.018722928884129096,-0.01862357333201661,,,,,,
2018-10-23 20:00:00-04:00,0.007246440484107528,0.02858281524696462,0.048775820249093826,,,-0.01605392503010329,,0.043361116660082494,0.03011803149438545,0.03615770503401255,0.03625639578105774,0.04403314527615894,0.03572867287022138,,,,,,
2018-10-24 20:00:00-04:00,0.01340563519079242,0.029430457604093095,0.045553279001684814,,,-0.02413974971682362,,0.03057634050791609,0.021824416450080084,0.032542159990826144,0.027034369587817134,0.03612147776718351,0.017292011150588493,,,,,,
2018-10-25 20:00:00-04:00,0.01016292765979377,-0.003680421671313057,0.047049149914977884,,,-0.041218297430693066,,0.020423796740534503,0.02236961580405849,0.025404670659823922,0.029733950292373964,0.035412375669312685,0.01114041295227406,,,,,,
2018-10-28 20:00:00-04:00,0.006980961268243706,0.034755242647517164,0.06771712941309954,,,-0.04318516088496603,,0.046998268494317416,0.021611508853573866,0.043037021185208094,0.050075125360584866,0.0675748520487993,0.038261123965441096,,,,,,
2018-10-29 20:00:00-04:00,0.00910622743637561,0.025792389775187496,0.05105349333361835,,,-0.028116677998917327,,0.035619938503522894,0.02727394694451024,0.04440857800061108,0.04488595757270949,0.05122587967859923,0.027973101105451006,,,,,,
2018-10-30 20:00:00-04:00,0.004302625792140219,0.002909530038397168,0.032299984202108424,,,-0.017569556730211364,,0.003818762375840924,0.012975586655925027,0.033483307244483326,0.02650872549847743,0.035389334928547206,0.005582060000454442,,,,,,
2018-10-31 20:00:00-04:00,-8.079950801180916e-05,0.007603416173752223,-0.007820965985637637,,,0.018541425861051595,,0.009752047381683872,0.014417031087983565,-0.0026427827096528154,0.006915649028397981,0.005351113922563107,0.005453529164029046,,,,,,
2018-11-01 20:00:00-04:00,-0.005816866151485231,0.012989087141393721,-0.003605396304884583,,,0.030127312141356992,,0.025752773482616374,0.03310441144804038,0.01334180762172172,0.01452771489203763,0.01988475937827184,0.030440181554606004,,,,,,
2018-11-04 19:00:00-05:00,-0.0057808203165740455,0.0296080377239374,-0.029092529389696947,,,0.04312862172208091,,0.03624963152437351,0.010659479660069639,0.00841389759722785,-0.00787145670617487,-0.0044958558486971004,0.010233584338127608,,,,,,
2018-11-05 19:00:00-05:00,-0.007109142228019482,0.004159784961038946,-0.0316557147079194,,,0.037454855411625056,,0.015470101943371218,-0.013065860101154306,-0.009456382187114008,-0.018843675420794383,-0.014768389091603776,-0.01751896927598737,,,,,,
2018-11-06 19:00:00-05:00,0.003958410923529776,-0.005367741580487716,-0.028185035683384624,,,0.02729705515209577,,0.015245659070950109,0.003950121854464264,-0.017143609292436923,-0.01750893225086006,-0.005298464704216521,-0.009290910103797824,,,,,,
2018-11-07 19:00:00-05:00,-0.001966961330371532,-0.01565635630673131,-0.006013339533251647,,,-0.002081623171097207,,0.0019323091023631424,0.008927208597749797,-0.012818391853815326,-0.0015221520035959453,-0.0030429760018363013,-0.011373102648743442,,,,,,
2018-11-08 19:00:00-05:00,-0.001843424651490901,-0.012146467297115894,-0.014350513906513526,,,-0.002217475985224586,,-0.006053779057153128,-0.0016531763037966295,-0.020786547303093976,-0.01644382194899814,-0.01432037669091045,-0.01757847527217784,,,,,,
2018-11-11 19:00:00-05:00,0.0035548234037433204,-0.02482707426372857,-0.016129087093113323,,,-0.007571501715436175,,-0.013443936224261068,-0.02603923042681673,-0.022810863165844023,-0.027088977983128606,-0.02244647679527544,-0.012588663217508683,,,,,,
2018-11-12 19:00:00-05:00,0.0062840800767748894,-0.02423804888484189,-0.017338677559747374,,,-0.014069133062034722,,-0.021477356979294596,-0.03213487520355241,-0.024131488067400324,-0.0292230120688331,-0.016465768125814715,-0.022655930372670243,,,,,,
2018-11-13 19:00:00-05:00,0.015214210844814518,-0.006422587518925502,0.0021825247452184875,,,-0.024210276681251936,,-0.009639802047261833,-0.01564961250893866,-0.005601472072206761,-0.011827477749827566,-0.010306702344535852,-0.011596146468009494,,,,,,
2018-11-14 19:00:00-05:00,0.02027783521932304,-0.012641837323874368,-0.015415281082611814,,,-0.00858383277811749,,-0.025955312830230087,0.008983170204202948,-0.021856570982052674,-0.01410962386722215,-0.012637225283432335,-0.004716217023809099,,,,,,
2018-11-15 19:00:00-05:00,0.018475181464296168,-0.009315370417635107,-0.002880244002116037,,,-0.01165907792838617,,-0.012236047868859946,-6.732109716706472e-05,-0.008904330347852464,-0.008661857205644786,-0.010794809821131542,-0.009552046586938883,,,,,,
2018-11-18 19:00:00-05:00,0.011583846843781678,0.011653720486094064,0.020760596561247128,,,-0.022418344632524026,,0.007655592250269343,0.021837033825417945,0.011763151287318306,0.01812535166785591,0.022241395553501755,0.02539478844260658,,,,,,
2018-11-19 19:00:00-05:00,0.008713237959615393,0.014994471865911917,0.048552117877310924,,,-0.022595652100328843,,0.037360751547465904,0.052100944712859684,0.034049000743862856,0.033857641834272596,0.04225170558965276,0.01695863084374038,,,,,,
2018-11-20 19:00:00-05:00,-0.006314688852889001,0.009036311976695858,0.022997525122397073,,,0.0034823503922085386,,0.020890021869223424,0.03016855554447925,0.017904849599297314,0.016837959584696364,0.02390432909248429,0.002921720344745079,,,,,,
2018-11-22 19:00:00-05:00,-0.018082333105221046,0.011780839664314709,0.025783464052373282,,,-0.0024483931087110264,,0.030807625639237123,-0.0013293821819214818,0.01871864194689046,0.016963571500729517,0.025031383690267823,0.007352624466681591,,,,,,
2018-11-25 19:00:00-05:00,-0.016147933703951844,0.0020472312705000564,0.017431170751691146,,,-0.00697112406255837,,0.013759437730902241,-0.011392089642226329,0.010992605208136389,0.010810450475984786,0.015402947372362093,-0.005874987092302199,,,,,,
2018-11-26 19:00:00-05:00,-0.009094970447332552,-0.009178484246347533,0.002469698112777889,,,0.011575807046503,,0.001538819923606727,-0.002296036175315818,0.003831728920716712,0.005637330276683412,0.01005534163534331,-0.0008717981471784222,,,,,,
2018-11-27 19:00:00-05:00,-0.009701966928244569,-0.0007529750852995204,-0.012697072828667808,,,0.036951440382402764,,0.019447461334905575,0.01589828515059115,-0.0025096781133895907,0.0035345328224026425,-0.004440418040070785,0.014360214695895102,,,,,,
2018-11-28 19:00:00-05:00,-0.007454667507283942,-0.016047979410907916,-0.011360481021198895,,,0.039366597830774064,,0.015562449589656704,0.005688563599223415,-0.004847698177976388,-0.00044699493287578274,-0.003996037145931622,0.007037709457809689,,,,,,
2018-11-29 19:00:00-05:00,-0.0036870080982048248,-0.011733310148451963,-0.01344994602561967,,,0.03602600407816694,,0.007010309982287688,0.016363511999423007,0.00023578850832464,-0.010619876728822773,-0.0016457354056815116,-0.009856031356744663,,,,,,
2018-12-02 19:00:00-05:00,-0.01049980394836101,-0.03886588715478553,-0.011089445969358368,,,0.06121868940073093,,0.01012909788663089,0.009386669374818087,-0.010864993299923797,-0.009689248087056436,0.007122595874653553,-0.015637756445572096,,,,,,
2018-12-03 19:00:00-05:00,-0.006519471010690007,-0.012358097452980282,-0.01498014069997126,,,0.014538781087532798,,-0.019195889421669676,-0.02513151928469693,-0.018577245277170185,-0.030056953752558534,-0.023849097228985552,-0.02163693662526938,,,,,,
2018-12-05 19:00:00-05:00,-0.008926017806974978,-0.016775743807227194,-0.01664522321689893,,,0.024167981537988333,,-0.02586504416515668,-0.02843004268695838,-0.0219869586958299,-0.023637032851848264,-0.023743546209571448,-0.021459510478725595,,,,,,
2018-12-06 19:00:00-05:00,-0.008658592178687802,-0.014188199109777951,-0.01903715514518331,,,0.012650177745763951,,-0.026050695748630382,-0.020345563309296565,-0.026372503393606982,-0.015363278756550788,-0.023941741248136198,-0.014214490803303769,,,,,,
2018-12-09 19:00:00-05:00,-0.003620253122411342,0.004502868897747897,0.0019172316503386494,,,0.0011215989922512687,,-0.0010605661819452633,0.0017675609740571904,0.00493155690498203,0.0016007808981924332,-0.0003404348767112181,0.0007833608207732309,,,,,,
2018-12-10 19:00:00-05:00,0.0016720553004021463,0.009056390654956763,0.006878590257313841,,,-0.00963968870098424,,0.009115307346650784,0.010857797783654189,0.01350823956690201,0.008449415511759602,0.006456280226544965,0.01168890628452882,,,,,,
2018-12-11 19:00:00-05:00,-6.910879602389786e-06,-0.002405669432781782,-0.006504388070382089,,,0.009540954942906937,,-0.006629889742938509,0.01301990074070674,-0.002654072614477705,0.004384780844542184,-0.0031015368299238746,0.0106729623886467,,,,,,
2018-12-12 19:00:00-05:00,0.005351992769801847,0.0025873599753687276,-0.003287147709867634,,,-0.0011154152122117914,,0.003233885971762905,0.019122771975643556,0.009978001397241927,0.006069522604217427,0.003565765802872045,0.01071635466421126,,,,,,
2018-12-13 19:00:00-05:00,0.002537591702336431,-0.005188935263256186,-0.006892899305485638,,,0.005206636051498827,,0.0077410910036546515,0.007062765714043628,0.007580671303938372,-0.0020585378480903055,0.00048800931049551577,-0.002594790205294427,,,,,,
2018-12-16 19:00:00-05:00,0.009468321351496917,-0.007273816338282349,-0.008470677715186142,,,0.004343697888274239,,-0.0028941270066277225,-0.013812420013351923,-0.0034408848031774603,-0.00528970375034854,-0.007409137553082798,0.0028479844923217923,,,,,,
2018-12-17 19:00:00-05:00,0.005457103756509329,-0.0013513618229888565,0.005899717278823172,,,-0.011117025331679457,,-0.0026648853471129795,-0.0050589336692013105,-0.0027508043710398195,-4.8231814043720594e-05,0.003259491741138293,-0.003702044151897326,,,,,,
2018-12-18 19:00:00-05:00,0.0014670798438932119,0.0008056705293413369,0.013721344312050203,,,-0.01751692963764964,-0.015860008806296493,-0.0006832978177597412,-0.01184166883101651,-6.983270899901806e-06,0.005224293278322439,0.008155407430715805,-0.0096093584345633,,,,,,
2018-12-19 19:00:00-05:00,0.0004282815004217977,0.0014487585993912715,0.013463689300889854,,,-0.017094381050502466,-0.009998270373069433,0.0031604649140447544,0.0027662751726125014,0.007145295190709093,0.006116646221993344,0.012101044065281168,0.0025680980342533497,,,,,,
